"date","BTC.USD","ETH.USD","SOL.USD","XRP.USD","ADA.USD","AVAX.USD","DOT.USD","LINK.USD","POL.USD","LTC.USD","ATOM.USD","DOGE.USD","SHIB.USD","WIF.USD","BONK.USD","FLOKI.USD","MEME.USD","ELON.USD","BABYDOGE.USD","SAFEMOON.USD"
2023-11-22,0.0442013894678363,0.063677023255911,0.102071090431166,0.0527429642433503,0.0596125355310521,0.0880026517341258,0.0563593224075042,0.0507514133464039,NA,0.0332696808397233,0.0662820512495101,0.0495696603830795,0,NA,0.223143528576842,0.129211714373523,-0.284917611286419,NA,NA,NA
2023-11-23,-0.00381999941543391,-0.00107331968669712,-0.0173260679528968,0.0135424577610838,0.0156779658219803,-0.00599528753219362,-0.00761212584398692,0.0115666573053426,NA,0.0116753361603246,-0.00747245166511012,0.00547431584965244,0,NA,-0.223143528576842,-0.0307716690019207,-0.0159630445970854,NA,NA,NA
2023-11-24,0.0114828809236325,0.00914307491191629,0.00470751966842124,0.0026390453490081,-0.00119550479195384,0.0102642419446686,0.021144515404422,0.00403973801109725,NA,0.0174481007258661,0.0174585560293323,0.026125537227352,0,NA,0,0.0307716690019207,-0.288233117026301,NA,NA,NA
2023-11-25,0.00202634293560016,0.00156568765535031,0.0342268136962238,0.00251020959895414,0.0220181378995913,0.0209229685327552,0.0164083499521554,0.0202595185982185,NA,0.0153950903147947,0.062740945460586,0.00939108460539896,0,NA,0,0.0298529728768971,0.663619390944211,NA,NA,NA
2023-11-26,-0.00844024984109134,-0.010187400160362,-0.0206685550756714,-0.0106833138351047,-0.0169251646868217,-0.0102204882367812,-0.00093047382559736,0.00221604124428021,NA,-0.0250114728365497,0.0465151318004617,-0.00318412293841858,0,NA,0,-0.0606246418788178,-0.0739264147945753,NA,NA,NA
2023-11-27,-0.00602017674392167,-0.0175371760778175,-0.0457561935890758,-0.0207482251561856,-0.0256385620338446,-0.0362576229214043,-0.031213961847247,-0.0405490976359449,NA,-0.0117251919646836,-0.065094411602596,0.00106669361334022,0,NA,0,-0.0317487093165324,-0.044233879199583,NA,NA,NA
2023-11-28,0.0153673136112338,0.0107541340988331,0.0552811969947894,0.0119599557686502,0.0190193255893198,0.0143800124861593,0.0209360344158009,0.0221696026389007,NA,0.007122210356665,-0.00633327531832203,0.0277995987151325,0,NA,0,0.0317487093165324,0.00241815559697224,NA,NA,NA
2023-11-29,0.000724175028494842,-0.00951596471618676,0.0179793497386385,-0.00338143085664248,-0.0100287170396718,0.0207379980458622,-0.0196560444041469,-0.00054813085175978,NA,0.00360845187494154,-0.00274990251698338,-0.00514850177501299,0,NA,0,0,-0.0385728792452429,NA,NA,NA
2023-11-30,-0.00385718899847248,0.0110850047806456,-0.000143584253393781,-0.00493540770977675,-0.0155242304583804,0.0141478361353433,0.0560064442373398,-0.00742108129454007,NA,-0.00779966106641304,0.00375162022121974,0.0344403416798895,0,NA,0,0,0.0108533029129041,NA,NA,NA
2023-12-01,0.0255507301146282,0.0167087363185324,0.00944811406919186,0.0107556734698294,0.0218586331024102,0.0219445318231943,0.00169015902447522,0.0393955964068575,NA,0.029782752733287,0.0220687088960936,0.00526085951338249,0,NA,0,0.0307716690019207,0.0115893399760915,NA,NA,NA
2023-12-02,0.0201524431387205,0.0369508723905937,0.0651955908781233,0.0130661570106165,0.0347758781969792,0.0172194111859535,0.0178920323801589,0.065297217184329,NA,0.0101137139930822,0.0186617634587059,0.0284732350104539,0.117783073551995,NA,0.223143528576842,0.0298529728768971,0.12756068229421,NA,NA,NA
2023-12-03,0.0126377705204897,0.0128402810626675,-0.0124991742698824,0.00441392473575035,-0.00666621829602973,-0.0123239203814482,-0.00491097383188639,-0.0158575364376456,NA,-0.000218542774547093,-0.0100693666313735,-0.00772568035352465,0,NA,0,0,-0.0458358918280703,NA,NA,NA
2023-12-04,0.0488565668865633,0.0223246606319143,-0.0242990677154821,0.00104319138505547,0.0290705765613127,0.0297797828399935,0.0142762054361001,0.00137982855491277,NA,0.00779213685158587,0.0209722990824455,0.0712756771338811,0,NA,0.182321617426934,0.0845574140549377,-0.0103257636579296,NA,NA,NA
2023-12-05,0.04882523455973,0.0223175820582328,-0.0086807234711187,-0.00381423599502794,0.0452874763334654,0.0786548356641451,0.0494549443333966,-0.0027675693157313,NA,0.0199790105740788,0.0150693502948021,0.0247827814335578,0,NA,0.287682034556169,0.126751654136227,0.343025646106762,NA,NA,NA
2023-12-06,-0.00761051570339849,-0.0274817322810275,0.0147788396739868,0.0290530809852297,0.0385918317862207,0.0683753490629976,0.0220427238303002,-0.0277643266290928,NA,-0.0255750124225097,-0.0153558053334738,0.00652534346999801,0.105360455024846,NA,-0.133531376383546,-0.0741079988055819,-0.0531241371729366,NA,NA,NA
2023-12-07,-0.0104271600369865,0.054889175053788,0.0915520339487603,0.00513877739722673,0.0312117520996758,0.00328374794091168,0.033093367886011,0.0272090426871573,NA,0.0224373595724793,0.0163521627673349,0.0110701518436776,0,NA,0.356674904960388,0.0741079988055818,0.0130029848552764,NA,NA,NA
2023-12-08,0.0199856832348002,0.000488663128889809,0.100400565470261,0.0448232679326288,0.179034565619407,0.152491637702657,0.0906928921052299,0.0753691449681196,NA,0.0569533458659109,0.0496107885846336,0.0562487243282679,0,NA,0.262364278459717,-0.0240975600296501,-0.00916243644241319,NA,NA,NA
2023-12-09,-0.010026349184728,-0.00747109312681307,-0.0372829615522556,-0.0215091253656129,0.0581370469473672,0.037821325367564,0.0398326324041354,-0.0436498889198813,NA,-0.0274295235298756,0.00737652487241749,-0.0292803719803578,0,NA,-0.167054065582858,-0.0246926214634907,-0.0112073231473135,NA,NA,NA
2023-12-10,0.00122768826642268,0.00480964889927845,0.0333212936547654,0.00418662124334603,0.0265288766618562,0.152920128668548,0.0309800184549673,0.00707361056970413,NA,0.0112677153204855,0.0171629785333928,0.0325371059324457,0,NA,0.167054065582858,0.0246926214634906,-0.0282973887421453,NA,NA,NA
2023-12-11,-0.059668646696837,-0.0558950939902876,-0.0598320444515211,-0.0645681386939839,-0.0753673664707398,0.0283174548676066,-0.0904468396130632,-0.100936798868946,NA,-0.0599826711552565,-0.0784864085191253,-0.0756483683725092,0,NA,-0.0800426610327831,-0.102654094106577,-0.112400552783159,NA,NA,NA
2023-12-12,0.00499167816429234,-0.0101842859227534,-0.0262994144050879,-0.00106799519625605,0.045041150542949,-0.0187641961312629,0.0603317402858984,-0.0166671273862867,NA,-0.00327804413009301,0.172485458892083,-0.00583360424113133,0,NA,-0.0870114045500747,0.0266681591082782,0.0226037889139251,NA,NA,NA
2023-12-13,0.0341627495710369,0.0262684651573703,0.0319764339571783,0.0143219610327932,0.143339830520248,0.0424424797747882,0.0660482432716987,0.0175760571652385,NA,0.010780432763348,-0.00818545547829677,0.0272586501362867,0,NA,0.167054065582858,0.0259754962223671,-0.00194066597302833,NA,NA,NA
2023-12-14,0.00310146115920395,0.0244397729331826,0.0663213025258284,0.00625896259737102,-0.0332660638799013,0.00642907076124076,-0.0117748487136988,0.0407266973473797,NA,-0.00320791186299406,-0.00619502628959396,0.0187695402702682,0,NA,0.613104519527162,0.0253178173124409,0.00078206133803397,NA,NA,NA
2023-12-15,-0.0257616788095846,-0.0428828883863424,-0.0439473074986472,-0.0271507538814845,-0.0676142209443383,0.0128027218803934,-0.0780003412883924,-0.0717549558855085,NA,-0.027899914957654,-0.0590995052716417,-0.0549236132690018,0,NA,0,-0.105360455024847,-0.0610847083110285,NA,NA,NA
2023-12-16,0.00737462854915856,0.00341370590742129,0.0151469737574669,0.00703141874429227,0.0102579594882099,0.0554466869963372,0.0183965083498025,-0.000636483622379684,NA,0.0164531004391528,0.101862354660718,0.0426456091513011,0.182321617426934,NA,-0.0870114045500747,0.0800426377124055,0.0175834803991199,NA,NA,NA
2023-12-17,-0.0209434224084723,-0.013765763969279,-0.0342376553152419,-0.0153093405115774,-0.04596223727262,-0.0343159081536824,-0.0423310758963697,-0.0209794098974936,NA,-0.0125289062563074,-0.0797260004911318,-0.0416461717220284,-0.182321617426934,NA,0.0444517769501965,-0.0800426377124056,-0.0655114187026762,NA,NA,NA
2023-12-18,0.0299796695117896,0.009421633885768,0.0460582949871994,0.00345390556660537,0.0350804925937341,0.00976177098342232,0.0122207443030208,0.0435993815378083,NA,-0.0060833288579645,-0.0228030000063539,-0.0114621545665315,0,NA,-0.0909718083339154,-0.0281708856285504,-0.0351858389170493,NA,NA,NA
2023-12-19,-0.00831657071861527,-0.0179297499886517,-0.0184261986336519,-0.0116160252500893,-0.0415009839836253,-0.030660889926299,-0.0236211017132402,-0.0382859404494173,NA,-0.00266283984139147,-0.0436504323800465,-0.0190755979005227,0,0,-0.100083495027949,-0.0289875460446272,0.0546571376689566,NA,NA,NA
2023-12-20,0.0321647372447505,0.0109772811188201,0.118729334394923,0.0194040042115425,0.0218357973345731,0.0866633080116104,0.0333136018557739,0.00914011838754733,NA,-0.011530972881322,0.0234847588897396,0.0123272314845454,0,0.236469708397783,0,0,-0.0135062830378266,NA,NA,NA
2023-12-21,0.00495656564004861,0.016945804339104,0.132700426865726,0.0106202545649257,0.077155341870171,0.0567410776775591,0.185948675778686,0.0719709669231208,NA,0.0159110374427253,0.0669644004757254,0.0384875400713496,0,0.412068443496671,0.100083495027949,0.0571584316731776,-0.0360877073536542,NA,NA,NA
2023-12-22,0.00293056578719485,0.038104100810718,0.0432561161730079,0.002388457954853,-0.0196434561768385,-0.0113397484997636,-0.0480631519742803,0.0136931090288175,NA,0.0387895310122278,0.0000228350882973096,0.00203991847765763,0.0953102128768598,-0.217330847325968,-0.100083495027949,0.0540671414900384,0.066202522540097,NA,NA,NA
2023-12-23,-0.00588939239897776,-0.00754107632714136,0.0933618699854103,-0.00834455636557329,-0.0156094115148907,0.0561296322539349,0.045741257799193,0.0121873790368426,NA,-0.0162591145913995,-0.00479499762816995,-0.0173345992327354,0,0.0359300635055404,0.051293313534808,-0.0266681591082784,-0.0398449037852216,NA,NA,NA
2023-12-24,-0.0166777025964808,-0.0189543274554341,0.0444547561574814,-0.0108404415905415,-0.0340835571421175,-0.00743010365975019,0.0360076945638531,-0.0243264634336705,NA,-0.0190091680537909,-0.00907550887473611,-0.0179777011687366,0,-0.486565635192128,-0.105360455024847,-0.0555698680103105,-0.0212890854501426,NA,NA,NA
2023-12-25,0.0137836316469731,0.00302743491001009,0.0741784551628052,0.0521113943667676,0.0521010234721075,0.0132000255022408,0.0649892949763131,0.0192813460167256,NA,0.0153446120154323,0.0593542895115855,0.0274133795139674,0,0.310761438651767,0.0540671414900384,0.0555698680103104,0.00651404418177135,NA,NA,NA
2023-12-26,-0.0253744795398312,-0.018249257910317,-0.0724772730774385,-0.0377878468011655,-0.0274164170553158,-0.0845414701521234,-0.0453762176494731,-0.0337174508761692,NA,0.0120370258104139,-0.026851170710307,-0.0332960093899715,0,-0.115764604720998,-0.171850215042034,-0.0273989823817601,-0.0322121975421621,NA,NA,NA
2023-12-27,0.0214623912043402,0.0639124623831934,-0.0514717630341972,0.019865028338165,0.0398271579773399,-0.0464315568485881,-0.013261800447604,0.0996436305158991,NA,0.036242468520671,0.0296444750812477,0.0240420360143381,0,0.0293705012858025,-0.064538543874939,0.0273989823817601,0.0107592282586397,NA,NA,NA
2023-12-28,-0.0189384832630336,-0.013191815850143,-0.047053733686081,0.000223707399541292,-0.0257625703580976,-0.0608455452474731,-0.0294958389921157,-0.0379431997069152,NA,0.0114310675668214,-0.0458404957132152,-0.0182790831079576,0,0.0189395111624697,0,-0.0273989823817601,-0.0666977998456075,NA,NA,NA
2023-12-29,-0.0124743793520091,-0.0201697449503238,0.0403761432407498,-0.0184303116084662,-0.0145656945550467,0.00759429661364007,-0.0188133449008113,-0.0327654594073821,NA,-0.0442123809442321,-0.0390637705536519,-0.00924989374128278,-0.0953102128768598,-0.0255062522296927,0,-0.0281708856285504,0.0167508218092961,NA,NA,NA
2023-12-30,0.00136488323668324,-0.00375602539583408,-0.0429207268946124,-0.00250232746195228,-0.0107893876690008,-0.0205076925159606,0.00939036372876756,-0.0221753017450373,NA,-0.00124604322567854,-0.0206589429809693,-0.00982425558279132,0,-0.0683936391095319,-0.0689928325086069,0,0.00554362193879734,NA,NA,NA
2023-12-31,0.00256532895205514,-0.0046328511643846,-0.00333673684414168,-0.0111629174635782,-0.0129732232312326,-0.0218109768747171,-0.0213564013356137,-0.0163991618075119,NA,-0.00703983945758473,-0.0163705058782658,-0.00752702149226457,0,-0.0893583312713015,-0.07410799713984,0,-0.0360357770075628,NA,NA,NA
2024-01-01,0.0440216648373267,0.0305849311829479,0.0758876872389806,0.0243236576863958,0.0474986478480109,0.0826132817319413,0.0482365737114699,0.0386956459912627,NA,0.0262128768945907,0.0555532670706169,0.0281236324385587,0.0953102128768598,0.11316647186677,0.143100829648447,0.0555698680103104,0.0106257003793636,NA,NA,NA
2024-01-02,0.017742604013605,0.00149040914582898,-0.0268150642799738,-0.00751771865432188,-0.0283927403915587,-0.0295563474670446,-0.0218951735560085,-0.0241381447277355,NA,-0.0236660896315244,-0.0192982308656665,-0.00895061310776117,0,-0.180950612040589,-0.143100829648447,-0.0273989823817601,-0.0280376531581398,NA,NA,NA
2024-01-03,-0.0480649535787553,-0.0635585988981477,-0.0781739352533809,-0.0708658046151835,-0.0832517055362657,-0.099511515606293,-0.0961058165933379,-0.0692553533316449,NA,-0.111224097831189,-0.100502820282962,-0.105867457437057,-0.0953102128768598,-0.485008568049658,-0.0800426610327831,-0.149531782868528,-0.112521538805833,NA,NA,NA
2024-01-04,0.030607357718286,0.0260187553019354,0.0636836938220117,0.00964479817911639,0.0235520076130851,0.0514472844179579,0.0308790234508718,0.0281130823678887,NA,0.0180553239471277,0.032878620831625,0.0251438109591292,0,0.426828281108574,0,0.0625203783184532,0.125583324523583,NA,NA,NA
2024-01-05,-0.000390082845152692,-0.000172276883703812,-0.0497404640408485,-0.0201602222109132,-0.0527641190228765,-0.0612910683742239,-0.0568970516572673,-0.0341697606008205,NA,-0.00709740113100446,0.00467970844186638,-0.016273215416329,0,-0.1540395211091,-0.0870114045500747,-0.0307716690019207,-0.103696770127519,NA,NA,NA
2024-01-06,-0.00393630412750998,-0.0119827737394822,-0.0631780539158762,-0.013928579440319,-0.0340881219842078,-0.0509734235589293,-0.0420690779841998,-0.0463268922763821,NA,-0.00524036354503491,-0.0478735114156268,-0.0258095247680136,0,-0.207304093697935,0,-0.0317487093165324,0.0151856286930506,NA,NA,NA
2024-01-07,-0.00104848080077612,-0.00840360104835467,-0.05004346108202,-0.029943720215527,-0.0568906938017727,-0.0291440420935381,-0.0346317385031671,-0.021686910091408,NA,-0.0218367929189654,-0.0439103330264471,-0.0307030853170823,-0.105360455024847,-0.0470770623313713,-0.0953102128768598,-0.0666913360550699,-0.0479049280500444,NA,NA,NA
2024-01-08,0.0666242663558736,0.0483716762657835,0.091090305402128,0.0463619010603782,0.0904132706438976,0.070402720940155,0.0810411296748158,0.0745251574531191,NA,0.0537608154631245,0.0566300307612314,0.0394173867907507,0.105360455024846,0.379174794387107,0.182321617426934,0.0666913360550699,-0.0108724278281354,NA,NA,NA
2024-01-09,-0.0178454171064382,0.00504267290230955,0.0164176803981369,-0.0197288383002868,-0.0559005862681611,-0.0392150507407632,-0.0494426658046649,-0.0323768601287591,NA,-0.0127233557337963,-0.0304700041994387,-0.0262352396259548,0,-0.00975156719373276,0.154150658172623,-0.0666913360550699,-0.0395664770406714,NA,NA,NA
2024-01-10,0.0105220327519484,0.0963926943837524,0.0260519494513916,0.0571995134251405,0.102336149266917,0.103344915519391,0.113301854734899,0.0923373359181284,NA,0.0429891051522777,0.0721327529504361,0.0453701283303933,0,0.292197597379101,0.133531376383546,0.0984400453716024,-0.015850062845285,NA,NA,NA
2024-01-11,-0.00557424114752255,0.0144245581550596,-0.0210323200325544,0.00350393659681948,0.0270414547907701,0.0249861963841691,0.0246743932706488,0.0000576686652391098,NA,0.0295259257177208,0.0275894783600569,0.0200881241167062,0,0.468156262612216,0,0,0.104697092009366,NA,NA,NA
2024-01-12,-0.0788426288329937,-0.0370016813266483,-0.0855137967138547,-0.054254417119851,-0.0617205814617558,-0.0949784318672495,-0.0763948790647729,-0.0616220913524211,NA,0.012641130894805,-0.0685035913208956,-0.0556282651623993,0,-0.264928803836601,-0.133531376383546,-0.064538543874939,-0.070539688882748,NA,NA,NA
2024-01-13,-0.000251708664186649,0.0204426257929976,0.0427818723751702,0.00834486596988017,0.00365290945876882,0.0160159179158943,0.00575820844505426,0.016122667602071,NA,-0.0125989490907995,0.0242912952036697,0.0108966209360468,0,0.258604728394985,0.0689928325086069,0.0327898345584066,0.0812265795628756,NA,NA,NA
2024-01-14,-0.0247207753553582,-0.0413447734238203,-0.0168220730912128,0.00200644161984831,-0.0434451980732498,-0.0310057037033384,-0.0382757138288019,0.0297032157304117,NA,-0.0306351960280343,-0.0221153072801522,-0.0117465116453769,0,0.140800754702346,-0.0689928325086069,-0.0327898345584066,0.0316801534975443,NA,NA,NA
2024-01-15,0.0169785640464199,0.0157008279903789,0.00378623935434013,-0.00054340629751586,0.00413603364489982,0.00919104019110688,0.0256921642365971,0.026540597177603,NA,-0.00805321698275362,0.0201389788103208,0.014239603190663,0,-0.0681789217437108,0,0.0327898345584066,-0.0141064622752265,NA,NA,NA
2024-01-16,0.0150113645058065,0.0299400948730869,0.0326568151494882,0.000046881983309044,0.0141283641797255,-0.00206477118202872,-0.00369502153533756,0.00437916079335191,NA,0.00315778378284634,0.0094956629347861,0.00227780960636171,0,-0.0134957527383711,0,0,-0.00608078858197514,NA,NA,NA
2024-01-17,-0.00959971282586154,-0.0231914519366796,0.0444429113674206,-0.0139417059076971,-0.0162739718581347,0.0116165347234628,-0.02119751663279,0.0302394142707099,NA,-0.00127478189469696,-0.0142879148989156,-0.00994969126347256,0,0.387004077925974,-0.07410799713984,0,0.00914379092289907,NA,NA,NA
2024-01-18,-0.0352539060043805,-0.0245641253669919,-0.0796351901495807,-0.0286943544068571,-0.0489063822795752,-0.0713161453552332,-0.0453787141041895,-0.0711500230588578,NA,-0.0202872398094386,-0.0453689828068258,-0.0317771258969596,-0.105360455024847,-0.170558119760649,-0.0800426610327831,-0.0666913360550699,-0.0346726968900285,NA,NA,NA
2024-01-19,0.00859912773807401,0.0090708410561318,-0.00921768943672134,-0.0139598863386095,0.00254117173157745,-0.0267549727138039,-0.0191663443913957,0.0907272571772419,NA,0.0458706294884398,0.00134508284001649,0.00701492169298325,0,0.0947412811000919,0,0,-0.0849643341306416,NA,NA,NA
2024-01-20,0.00113298345354633,-0.00802951357821951,-0.00877987438866647,0.0161661102365654,0.0232862718084313,0.00505488438024011,0.00352700958246835,-0.0188109661131519,NA,0.0015894754009162,0.0131694291342944,0.112506231593553,0.105360455024846,-0.175418047725083,0,0.15906468725042,0.0157964513583508,NA,NA,NA
2024-01-21,-0.00287943492455674,-0.00636785675476076,-0.018770818588535,-0.0127635538254383,-0.0233777292238729,-0.0102749983548562,-0.0133629820252059,-0.0225724296736239,NA,0.00423612960330835,-0.0206780493580367,-0.0302054572981183,-0.105360455024847,-0.115466041613989,-0.0870114045500747,-0.0923733511953502,-0.0138696238341169,NA,NA,NA
2024-01-22,-0.0503089102812547,-0.0600787119528734,-0.0828762283086033,-0.0361607369607769,-0.0501384637689589,-0.096593382058352,-0.0722360510090425,-0.0565400241416248,NA,-0.0621101983529715,-0.0478120879062408,-0.0595778156068354,0,-0.254281889864013,-0.0953102128768598,-0.0666913360550699,-0.0494067489445222,NA,NA,NA
2024-01-23,0.00852358425792219,-0.0308231317333179,0.00776306066044469,-0.0171941562002641,-0.00367024867356717,0.0369144713171288,0.00339019889028393,-0.0187562760634987,NA,-0.0277082067779124,0.00390381613675379,-0.0275988217191186,0,0.19626570756625,0.0953102128768598,-0.0350913310119436,-0.0211788374078715,NA,NA,NA
2024-01-24,0.00579370572798571,-0.00318456818357341,0.0515413075420007,0.000484790401529168,-0.000950627366775927,0.02025912728334,0.0164525022242839,-0.00277427206158559,NA,0.0104984164331008,0.0137530420000621,0.0109691547822347,0,0.218910281186276,0,0.0350913310119436,0.0179463105441424,NA,NA,NA
2024-01-25,-0.00358115728949295,-0.00712229205759354,-0.0209868024679292,-0.00849566877977905,-0.0208265151806221,-0.0238989089898921,-0.00393649959887576,-0.034113576785544,NA,-0.0097414688160445,-0.0129852078409851,-0.0138008995749221,0,0.0871596972568575,0,-0.0350913310119436,-0.0330028253006272,NA,NA,NA
2024-01-26,0.046076574494817,0.0220702363029845,0.0619514970172048,0.0355422534992631,0.0395419115920554,0.0573505724390702,0.0363199421046267,0.0313278917576283,NA,0.023166159442428,0.0434343876039006,0.0249389332769251,0,-0.085968090188124,0.0870114045500747,0.0350913310119436,0.0583227661898178,NA,NA,NA
2024-01-27,0.00722411285539691,0.00030265328971337,0.0184442162798626,-0.00363120896984583,0.00211398217306681,0.0299722372455489,-0.000331431127561421,0.0101461371567063,NA,0.0155495971684458,0.00409540837385474,0.00301164887402259,0,-0.0182741203744827,0,0,0.00344557208769107,NA,NA,NA
